date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:19:21	5302513/5302513	---M--	200	added ('OK')	application/pdf	etag:%2250e8f1-54fc91754af80%22	https://abidev2017.abinit.org/images/talks/abidev2017_Hellman.pdf	abidev2017.abinit.org/images/talks/abidev2017_Hellman.pdf	(from https://abidev2017.abinit.org/program)
12:19:21	1753227/1753227	---M--	200	added ('OK')	application/pdf	etag:%221ac08b-54fc8f3451e40%22	https://abidev2017.abinit.org/images/talks/abidev2017_Bieder.pdf	abidev2017.abinit.org/images/talks/abidev2017_Bieder.pdf	(from https://abidev2017.abinit.org/program)
12:19:23	2148955/2148955	---M--	200	added ('OK')	application/pdf	etag:%2220ca5b-54fc8f6218a40%22	https://abidev2017.abinit.org/images/talks/abidev2017_Chatelain.pdf	abidev2017.abinit.org/images/talks/abidev2017_Chatelain.pdf	(from https://abidev2017.abinit.org/program)
12:19:36	1730582/1730582	---M--	200	added ('OK')	application/pdf	etag:%221a6816-54fc8f3451e40%22	https://abidev2017.abinit.org/images/talks/abidev2017_Beuken.pdf	abidev2017.abinit.org/images/talks/abidev2017_Beuken.pdf	(from https://abidev2017.abinit.org/program)
12:19:41	2310228/2310228	---M--	200	added ('OK')	application/pdf	etag:%22234054-54fc8f715ae40%22	https://abidev2017.abinit.org/images/talks/abidev2017_Espejo.pdf	abidev2017.abinit.org/images/talks/abidev2017_Espejo.pdf	(from https://abidev2017.abinit.org/program)
12:19:42	6714734/6714734	---M--	200	added ('OK')	application/pdf	etag:%2266756e-54fc91b3481c0%22	https://abidev2017.abinit.org/images/talks/abidev2017_vanTroeye.pdf	abidev2017.abinit.org/images/talks/abidev2017_vanTroeye.pdf	(from https://abidev2017.abinit.org/program)
12:19:43	1018418/1018418	---M--	200	added ('OK')	application/pdf	etag:%22f8a32-54fc91b3481c0%22	https://abidev2017.abinit.org/images/talks/abidev2017_Xu.pdf	abidev2017.abinit.org/images/talks/abidev2017_Xu.pdf	(from https://abidev2017.abinit.org/program)
12:19:44	7505875/7505875	---M--	200	added ('OK')	application/pdf	etag:%227287d3-54fc9192db540%22	https://abidev2017.abinit.org/images/talks/abidev2017_Pike.pdf	abidev2017.abinit.org/images/talks/abidev2017_Pike.pdf	(from https://abidev2017.abinit.org/program)
12:19:48	1427903/1427903	---M--	200	added ('OK')	application/pdf	etag:%2215c9bf-54fc91a4fa000%22	https://abidev2017.abinit.org/images/talks/abidev2017_Prokhorenko.pdf	abidev2017.abinit.org/images/talks/abidev2017_Prokhorenko.pdf	(from https://abidev2017.abinit.org/program)
12:19:49	4076233/4076233	---M--	200	added ('OK')	application/pdf	etag:%223e32c9-54fc91a4fa000%22	https://abidev2017.abinit.org/images/talks/abidev2017_Ricci.pdf	abidev2017.abinit.org/images/talks/abidev2017_Ricci.pdf	(from https://abidev2017.abinit.org/program)
12:19:49	2434545/2434545	---M--	200	added ('OK')	application/pdf	etag:%222525f1-54fc8f4ff9f80%22	https://abidev2017.abinit.org/images/talks/abidev2017_Antonius.pdf	abidev2017.abinit.org/images/talks/abidev2017_Antonius.pdf	(from https://abidev2017.abinit.org/program)
12:19:51	537758/537758	---M--	200	added ('OK')	application/pdf	etag:%228349e-54fc8f579b180%22	https://abidev2017.abinit.org/images/talks/abidev2017_Baguet.pdf	abidev2017.abinit.org/images/talks/abidev2017_Baguet.pdf	(from https://abidev2017.abinit.org/program)
12:19:52	2668429/2668429	---M--	200	added ('OK')	application/pdf	etag:%2228b78d-54fc8f92bbd00%22	https://abidev2017.abinit.org/images/talks/abidev2017_Giantomassi_eph.pdf	abidev2017.abinit.org/images/talks/abidev2017_Giantomassi_eph.pdf	(from https://abidev2017.abinit.org/program)
12:19:53	20301/20301	---M--	200	added ('OK')	image/jpeg	etag:%224f4d-5481d7aad9140%22	https://abidev2017.abinit.org/images/logos/villa_clythia_logo.jpg	abidev2017.abinit.org/images/logos/villa_clythia_logo.jpg	(from https://abidev2017.abinit.org/location)
12:19:54	1716739/1716739	---M--	200	added ('OK')	application/pdf	etag:%221a3203-54fc9191e7300%22	https://abidev2017.abinit.org/images/talks/abidev2017_Naccarato.pdf	abidev2017.abinit.org/images/talks/abidev2017_Naccarato.pdf	(from https://abidev2017.abinit.org/program)
12:19:59	556440/556440	---M--	200	added ('OK')	image/jpeg	etag:%2287d98-548210bfffe00%22	https://abidev2017.abinit.org/images/images/frejus_1.jpg	abidev2017.abinit.org/images/images/frejus_1.jpg	(from https://abidev2017.abinit.org/location)
12:19:59	357912/357912	---M--	200	added ('OK')	image/jpeg	etag:%2257618-548210bb3b2c0%22	https://abidev2017.abinit.org/images/images/frejus_2.jpg	abidev2017.abinit.org/images/images/frejus_2.jpg	(from https://abidev2017.abinit.org/location)
12:20:00	3951901/3951901	---M--	200	added ('OK')	application/pdf	etag:%223c4d1d-54fc8fa2f2340%22	https://abidev2017.abinit.org/images/talks/abidev2017_Gonze_effmass.pdf	abidev2017.abinit.org/images/talks/abidev2017_Gonze_effmass.pdf	(from https://abidev2017.abinit.org/program)
12:20:01	91058/91058	---M--	200	added ('OK')	image/jpeg	etag:%22163b2-5481d9cf35f00%22	https://abidev2017.abinit.org/images/images/villa_clythia_1.jpg	abidev2017.abinit.org/images/images/villa_clythia_1.jpg	(from https://abidev2017.abinit.org/location)
12:20:01	533080/533080	---M--	200	added ('OK')	image/jpeg	etag:%2282258-548210b85ec00%22	https://abidev2017.abinit.org/images/images/frejus_3.jpg	abidev2017.abinit.org/images/images/frejus_3.jpg	(from https://abidev2017.abinit.org/location)
12:20:01	45676/45676	---M--	200	added ('OK')	image/jpeg	etag:%22b26c-5481d9cf35f00%22	https://abidev2017.abinit.org/images/images/villa_clythia_2.jpg	abidev2017.abinit.org/images/images/villa_clythia_2.jpg	(from https://abidev2017.abinit.org/location)
12:20:02	57469/57469	---M--	200	added ('OK')	image/jpeg	etag:%22e07d-5481d9cf35f00%22	https://abidev2017.abinit.org/images/images/villa_clythia_3.jpg	abidev2017.abinit.org/images/images/villa_clythia_3.jpg	(from https://abidev2017.abinit.org/location)
12:20:03	4085711/4085711	---M--	200	added ('OK')	application/pdf	etag:%223e57cf-54fc8fa2f2340%22	https://abidev2017.abinit.org/images/talks/abidev2017_Gonze_resraman.pdf	abidev2017.abinit.org/images/talks/abidev2017_Gonze_resraman.pdf	(from https://abidev2017.abinit.org/program)
12:20:03	12328/12328	---M--	200	added ('OK')	image/jpeg	etag:%223028-5481d9cf35f00%22	https://abidev2017.abinit.org/images/images/villa_clythia_4.jpg	abidev2017.abinit.org/images/images/villa_clythia_4.jpg	(from https://abidev2017.abinit.org/location)
12:20:04	36280/36280	---M--	200	added ('OK')	image/jpeg	etag:%228db8-5481d9cf35f00%22	https://abidev2017.abinit.org/images/images/villa_clythia_5.jpg	abidev2017.abinit.org/images/images/villa_clythia_5.jpg	(from https://abidev2017.abinit.org/location)
12:20:07	49312/49312	---M--	200	added ('OK')	image/png	etag:%22c0a0-5481c596aaa00%22	https://abidev2017.abinit.org/images/logos/psik-ESF_logo.png	abidev2017.abinit.org/images/logos/psik-ESF_logo.png	(from https://abidev2017.abinit.org/sponsors)
12:20:08	68201/68201	---M--	200	added ('OK')	image/png	etag:%2210a69-5481c596aaa00%22	https://abidev2017.abinit.org/images/logos/erc_impact_logo.png	abidev2017.abinit.org/images/logos/erc_impact_logo.png	(from https://abidev2017.abinit.org/sponsors)
12:20:09	15576/15576	---M--	200	added ('OK')	image/png	etag:%223cd8-5481c596aaa00%22	https://abidev2017.abinit.org/images/logos/cea_logo.png	abidev2017.abinit.org/images/logos/cea_logo.png	(from https://abidev2017.abinit.org/sponsors)
12:20:10	1424017/1424017	---M--	200	added ('OK')	image/png	etag:%2215ba91-5481d5b9fbd00%22	https://abidev2017.abinit.org/images/images/france_map.png	abidev2017.abinit.org/images/images/france_map.png	(from https://abidev2017.abinit.org/location)
12:20:10	8048/8048	---M--	200	added ('OK')	image/png	etag:%221f70-5481c596aaa00%22	https://abidev2017.abinit.org/images/logos/gdr_rest_logo.png	abidev2017.abinit.org/images/logos/gdr_rest_logo.png	(from https://abidev2017.abinit.org/sponsors)
12:20:10	659673/659673	---M--	200	added ('OK')	image/png	etag:%22a10d9-5481d5b9fbd00%22	https://abidev2017.abinit.org/images/images/frejus_map.png	abidev2017.abinit.org/images/images/frejus_map.png	(from https://abidev2017.abinit.org/location)
12:20:11	64416/64416	---M--	200	added ('OK')	image/png	etag:%22fba0-54b5403953740%22	https://abidev2017.abinit.org/images/logos/gdr_modmat_logo.png	abidev2017.abinit.org/images/logos/gdr_modmat_logo.png	(from https://abidev2017.abinit.org/sponsors)
